lakeid,sampledate,depth,cl,ca,mg,na,k,fe,mn,cond
SP,1/12/2010,10,,,,,,,,
SP,1/12/2010,12,,,,,,,,
SP,1/12/2010,14,,,,,,,,
SP,1/12/2010,16,,,,,,,,
SP,1/12/2010,18,,,,,,,,
SP,2/11/2010,0,9.95,13.4,4.06,3.88,0.93,0.01,0,122
SP,2/11/2010,2,,,,,,,,
SP,2/11/2010,4,,,,,,,,
SP,2/11/2010,6,,,,,,,,
SP,2/11/2010,8,,,,,,,,
SP,2/11/2010,10,9.16,11.6,3.55,3.29,0.79,0.01,0.01,110
SP,2/11/2010,12,,,,,,,,
SP,2/11/2010,14,,,,,,,,
SP,2/11/2010,16,,,,,,,,
SP,4/12/2010,0,8.77,13.5,3.54,3.53,0.73,0,0,107
SP,4/12/2010,2,,,,,,,,
SP,4/12/2010,4,,,,,,,,
SP,4/12/2010,6,,,,,,,,
SP,4/12/2010,8,,,,,,,,
SP,4/12/2010,10,9,13.3,3.53,3.49,0.73,0,0,108
SP,4/12/2010,11,,,,,,,,
SP,4/12/2010,13,,,,,,,,
SP,4/12/2010,15,,,,,,,,
SP,4/12/2010,17,,,,,,,,
SP,4/27/2010,0,,,,,,,,
SP,4/27/2010,2,,,,,,,,
SP,4/27/2010,4,,,,,,,,
SP,4/27/2010,6,,,,,,,,
SP,4/27/2010,8,,,,,,,,
SP,4/27/2010,10,,,,,,,,
SP,4/27/2010,12,,,,,,,,
SP,4/27/2010,13,,,,,,,,
SP,4/27/2010,15,,,,,,,,
SP,4/27/2010,17,,,,,,,,
SP,5/10/2010,0,,,,,,,,
SP,5/10/2010,2,,,,,,,,
SP,5/10/2010,4,,,,,,,,
SP,5/10/2010,6,,,,,,,,
SP,5/10/2010,8,,,,,,,,
SP,5/10/2010,10,,,,,,,,
SP,5/10/2010,12,,,,,,,,
SP,5/10/2010,13,,,,,,,,
SP,5/10/2010,15,,,,,,,,
SP,5/10/2010,17,,,,,,,,
SP,5/24/2010,1,,,,,,,,
SP,5/24/2010,3,,,,,,,,
SP,5/24/2010,5,,,,,,,,
SP,5/24/2010,6,,,,,,,,
SP,5/24/2010,8,,,,,,,,
SP,5/24/2010,10,,,,,,,,
SP,5/24/2010,12,,,,,,,,
SP,5/24/2010,14,,,,,,,,
SP,5/24/2010,16,,,,,,,,
SP,6/8/2010,0,,,,,,,,
SP,6/8/2010,2,,,,,,,,
SP,6/8/2010,4,,,,,,,,
SP,6/8/2010,6,,,,,,,,
SP,6/8/2010,8,,,,,,,,
SP,6/8/2010,9,,,,,,,,
SP,6/8/2010,11,,,,,,,,
SP,6/8/2010,13,,,,,,,,
SP,6/8/2010,15,,,,,,,,
SP,6/8/2010,17,,,,,,,,
SP,6/21/2010,0,,,,,,,,
SP,6/21/2010,2,,,,,,,,
SP,6/21/2010,4,,,,,,,,
SP,6/21/2010,6,,,,,,,,
SP,6/21/2010,8,,,,,,,,
SP,6/21/2010,10,,,,,,,,
SP,6/21/2010,12,,,,,,,,
SP,6/21/2010,14,,,,,,,,
SP,6/21/2010,16,,,,,,,,
SP,7/6/2010,0,,,,,,,,
SP,7/6/2010,2,,,,,,,,
SP,7/6/2010,4,,,,,,,,
SP,7/6/2010,5,,,,,,,,
SP,7/6/2010,7,,,,,,,,
SP,7/6/2010,9,,,,,,,,
SP,7/6/2010,11,,,,,,,,
SP,7/6/2010,13,,,,,,,,
SP,7/6/2010,15,,,,,,,,
SP,7/6/2010,17,,,,,,,,
SP,7/20/2010,1,,,,,,,,
SP,7/20/2010,3,,,,,,,,
SP,7/20/2010,5,,,,,,,,
SP,7/20/2010,6,,,,,,,,
SP,7/20/2010,8,,,,,,,,
SP,7/20/2010,10,,,,,,,,
SP,7/20/2010,12,,,,,,,,
SP,7/20/2010,14,,,,,,,,
SP,7/20/2010,16,,,,,,,,
SP,8/3/2010,0,8.61,11.3,3.23,3.13,0.67,0.01,0,105
SP,8/3/2010,2,,,,,,,,
SP,8/3/2010,4,,,,,,,,
SP,8/3/2010,6,,,,,,,,
SP,8/3/2010,8,,,,,,,,
SP,8/3/2010,10,8.84,11.6,3.35,3.23,0.75,0,0,108
SP,8/3/2010,11,,,,,,,,
SP,8/3/2010,13,,,,,,,,
SP,8/3/2010,15,8.82,12,3.31,3.26,0.77,0.31,0.28,
SP,8/3/2010,17,8.78,12.2,3.4,3.28,0.82,4.47,0.33,111
SP,8/17/2010,1,,,,,,,,
SP,8/17/2010,3,,,,,,,,
SP,8/17/2010,5,,,,,,,,
SP,8/17/2010,7,,,,,,,,
SP,8/17/2010,8,,,,,,,,
SP,8/17/2010,10,,,,,,,,
SP,8/17/2010,12,,,,,,,,
SP,8/17/2010,14,,,,,,,,
SP,8/17/2010,16,,,,,,,,
SP,9/1/2010,0,,,,,,,,
SP,9/1/2010,2,,,,,,,,
SP,9/1/2010,4,,,,,,,,
SP,9/1/2010,6,,,,,,,,
SP,9/1/2010,8,,,,,,,,
SP,9/1/2010,10,,,,,,,,
SP,9/1/2010,12,,,,,,,,
SP,9/1/2010,14,,,,,,,,
SP,9/1/2010,16,,,,,,,,
SP,9/1/2010,17,,,,,,,,
SP,9/14/2010,1,,,,,,,,
SP,9/14/2010,3,,,,,,,,
SP,9/14/2010,5,,,,,,,,
SP,9/14/2010,6,,,,,,,,
SP,9/14/2010,8,,,,,,,,
SP,9/14/2010,10,,,,,,,,
SP,9/14/2010,12,,,,,,,,
SP,9/14/2010,14,,,,,,,,
SP,9/14/2010,16,,,,,,,,
SP,9/28/2010,0,,,,,,,,
SP,9/28/2010,2,,,,,,,,
SP,9/28/2010,4,,,,,,,,
SP,9/28/2010,6,,,,,,,,
SP,9/28/2010,8,,,,,,,,
SP,9/28/2010,10,,,,,,,,
SP,9/28/2010,12,,,,,,,,
SP,9/28/2010,14,,,,,,,,
SP,9/28/2010,16,,,,,,,,
SP,9/28/2010,18,,,,,,,,
SP,10/12/2010,0,,,,,,,,
SP,10/12/2010,2,,,,,,,,
SP,10/12/2010,3,,,,,,,,
SP,10/12/2010,5,,,,,,,,
SP,10/12/2010,7,,,,,,,,
SP,10/12/2010,9,,,,,,,,
SP,10/12/2010,11,,,,,,,,
SP,10/12/2010,13,,,,,,,,
SP,10/12/2010,15,,,,,,,,
SP,10/12/2010,17,,,,,,,,
SP,10/26/2010,0,,,,,,,,
SP,10/26/2010,2,,,,,,,,
SP,10/26/2010,4,,,,,,,,
SP,10/26/2010,6,,,,,,,,
SP,10/26/2010,8,,,,,,,,
SP,10/26/2010,10,,,,,,,,
SP,10/26/2010,12,,,,,,,,
SP,10/26/2010,14,,,,,,,,
SP,10/26/2010,16,,,,,,,,
SP,10/26/2010,18,,,,,,,,
SP,11/11/2010,0,8.8,11.5,3.36,3.22,0.7,0.09,0,107
SP,11/11/2010,2,,,,,,,,
SP,11/11/2010,4,,,,,,,,
SP,11/11/2010,6,,,,,,,,
SP,11/11/2010,8,,,,,,,,
SP,11/11/2010,10,8.83,11.6,3.38,3.21,0.7,0.09,0,107
SP,11/11/2010,12,,,,,,,,
SP,11/11/2010,14,,,,,,,,
SP,11/11/2010,16,,,,,,,,
SP,11/11/2010,18,8.82,11.4,3.38,3.19,0.71,0.09,0,107
SP,1/18/2011,0,,,,,,,,
SP,1/18/2011,1,,,,,,,,
SP,1/18/2011,3,,,,,,,,
SP,1/18/2011,5,,,,,,,,
SP,1/18/2011,7,,,,,,,,
SP,1/18/2011,9,,,,,,,,
SP,1/18/2011,11,,,,,,,,
SP,1/18/2011,13,,,,,,,,
SP,1/18/2011,15,,,,,,,,
SP,2/14/2011,0,10.4,13.5,3.9,3.78,0.85,0.01,0.01,124
SP,2/14/2011,2,,,,,,,,
SP,2/14/2011,4,,,,,,,,
SP,2/14/2011,6,,,,,,,,
SP,2/14/2011,8,,,,,,,,
SP,2/14/2011,10,9.13,11.8,3.42,3.27,0.73,0.11,0.02,109
SP,2/14/2011,11,,,,,,,,
SP,2/14/2011,13,,,,,,,,
SP,2/14/2011,15,,,,,,,,
SP,2/14/2011,17,,,,,,,,
SP,3/21/2011,0,,,,,,,,
SP,3/21/2011,2,,,,,,,,
SP,3/21/2011,4,,,,,,,,
SP,3/21/2011,6,,,,,,,,
SP,3/21/2011,8,,,,,,,,
SP,3/21/2011,10,,,,,,,,
SP,3/21/2011,12,,,,,,,,
SP,3/21/2011,14,,,,,,,,
SP,3/21/2011,16,,,,,,,,
SP,3/21/2011,18,,,,,,,,
SP,5/3/2011,0,8.97,13.1,3.51,3.37,0.73,0.04,0,108
SP,5/3/2011,2,,,,,,,,
SP,5/3/2011,4,,,,,,,,
SP,5/3/2011,6,,,,,,,,
SP,5/3/2011,8,,,,,,,,
SP,5/3/2011,10,8.85,11.4,3.29,3.21,0.71,0.05,0,108
SP,5/3/2011,11,,,,,,,,
SP,5/3/2011,13,,,,,,,,
SP,5/3/2011,15,,,,,,,,
SP,5/3/2011,17,,,,,,,,
SP,5/16/2011,0,,,,,,,,
SP,5/16/2011,2,,,,,,,,
SP,5/16/2011,4,,,,,,,,
SP,5/16/2011,5,,,,,,,,
SP,5/16/2011,7,,,,,,,,
SP,5/16/2011,9,,,,,,,,
SP,5/16/2011,11,,,,,,,,
SP,5/16/2011,13,,,,,,,,
SP,5/16/2011,15,,,,,,,,
SP,5/16/2011,17,,,,,,,,
SP,6/3/2011,0,,,,,,,,
SP,6/3/2011,2,,,,,,,,
SP,6/3/2011,4,,,,,,,,
SP,6/3/2011,5,,,,,,,,
SP,6/3/2011,7,,,,,,,,
SP,6/3/2011,9,,,,,,,,
SP,6/3/2011,11,,,,,,,,
SP,6/3/2011,13,,,,,,,,
SP,6/3/2011,15,,,,,,,,
SP,6/3/2011,17,,,,,,,,
SP,6/13/2011,0,,,,,,,,
SP,6/13/2011,2,,,,,,,,
SP,6/13/2011,4,,,,,,,,
SP,6/13/2011,6,,,,,,,,
SP,6/13/2011,8,,,,,,,,
SP,6/13/2011,10,,,,,,,,
SP,6/13/2011,12,,,,,,,,
SP,6/13/2011,14,,,,,,,,
SP,6/13/2011,15,,,,,,,,
SP,6/13/2011,17,,,,,,,,
SP,6/28/2011,0,,,,,,,,
SP,6/28/2011,2,,,,,,,,
SP,6/28/2011,4,,,,,,,,
SP,6/28/2011,6,,,,,,,,
SP,6/28/2011,8,,,,,,,,
SP,6/28/2011,10,,,,,,,,
SP,6/28/2011,12,,,,,,,,
SP,6/28/2011,14,,,,,,,,
SP,6/28/2011,15,,,,,,,,
SP,6/28/2011,17,,,,,,,,
SP,7/11/2011,0,,,,,,,,
SP,7/11/2011,2,,,,,,,,
SP,7/11/2011,4,,,,,,,,
SP,7/11/2011,6,,,,,,,,
SP,7/11/2011,8,,,,,,,,
SP,7/11/2011,10,,,,,,,,
SP,7/11/2011,12,,,,,,,,
SP,7/11/2011,14,,,,,,,,
SP,7/11/2011,15,,,,,,,,
SP,7/11/2011,17,,,,,,,,
SP,7/26/2011,0,,,,,,,,
SP,7/26/2011,1,,,,,,,,
SP,7/26/2011,3,,,,,,,,
SP,7/26/2011,5,,,,,,,,
SP,7/26/2011,7,,,,,,,,
SP,7/26/2011,9,,,,,,,,
SP,7/26/2011,11,,,,,,,,
SP,7/26/2011,13,,,,,,,,
SP,7/26/2011,15,,,,,,,,
SP,7/26/2011,17,,,,,,,,
SP,8/8/2011,0,,,,,,,,
SP,8/8/2011,2,,,,,,,,
SP,8/8/2011,4,,,,,,,,
SP,8/8/2011,6,,,,,,,,
SP,8/8/2011,8,,,,,,,,
SP,8/8/2011,10,,,,,,,,
SP,8/8/2011,12,,,,,,,,
SP,8/8/2011,14,,,,,,,,
SP,8/8/2011,15,,,,,,,,
SP,8/8/2011,17,,,,,,,,
SP,8/22/2011,0,9.33,11.77,3.3,3.3,0.7,0,0,109
SP,8/22/2011,2,,,,,,,,
SP,8/22/2011,4,,,,,,,,
SP,8/22/2011,6,,,,,,,,
SP,8/22/2011,8,9.01,11.52,3.29,3.25,0.71,0,0,108
SP,8/22/2011,9,,,,,,,,
SP,8/22/2011,11,,,,,,,,
SP,8/22/2011,13,,,,,,,,
SP,8/22/2011,15,9.04,11.68,3.31,3.28,0.77,0.05,0.05,
SP,8/22/2011,17,,,,,,,,
SP,9/6/2011,0,,,,,,,,
SP,9/6/2011,2,,,,,,,,
SP,9/6/2011,3,,,,,,,,
SP,9/6/2011,5,,,,,,,,
SP,9/6/2011,7,,,,,,,,
SP,9/6/2011,9,,,,,,,,
SP,9/6/2011,11,,,,,,,,
SP,9/6/2011,13,,,,,,,,
SP,9/6/2011,15,,,,,,,,
SP,9/6/2011,17,,,,,,,,
SP,9/20/2011,0,,,,,,,,
SP,9/20/2011,2,,,,,,,,
SP,9/20/2011,4,,,,,,,,
SP,9/20/2011,6,,,,,,,,
SP,9/20/2011,8,,,,,,,,
SP,9/20/2011,10,,,,,,,,
SP,9/20/2011,11,,,,,,,,
SP,9/20/2011,13,,,,,,,,
SP,9/20/2011,15,,,,,,,,
SP,9/20/2011,17,,,,,,,,
SP,10/4/2011,0,,,,,,,,
SP,10/4/2011,2,,,,,,,,
SP,10/4/2011,4,,,,,,,,
SP,10/4/2011,6,,,,,,,,
SP,10/4/2011,8,,,,,,,,
SP,10/4/2011,9,,,,,,,,
SP,10/4/2011,11,,,,,,,,
SP,10/4/2011,13,,,,,,,,
SP,10/4/2011,15,,,,,,,,
SP,10/4/2011,17,,,,,,,,
SP,10/17/2011,0,,,,,,,,
SP,10/17/2011,2,,,,,,,,
SP,10/17/2011,4,,,,,,,,
SP,10/17/2011,6,,,,,,,,
SP,10/17/2011,8,,,,,,,,
SP,10/17/2011,10,,,,,,,,
SP,10/17/2011,12,,,,,,,,
SP,10/17/2011,13,,,,,,,,
SP,10/17/2011,15,,,,,,,,
SP,10/17/2011,17,,,,,,,,
SP,10/31/2011,0,,,,,,,,
SP,10/31/2011,2,,,,,,,,
SP,10/31/2011,4,,,,,,,,
SP,10/31/2011,6,,,,,,,,
SP,10/31/2011,8,,,,,,,,
SP,10/31/2011,10,,,,,,,,
SP,10/31/2011,12,,,,,,,,
SP,10/31/2011,13,,,,,,,,
SP,10/31/2011,15,,,,,,,,
SP,10/31/2011,17,,,,,,,,
SP,11/15/2011,0,9.26,,,,,,,110
SP,11/15/2011,1,,,,,,,,
SP,11/15/2011,3,,,,,,,,
SP,11/15/2011,5,,,,,,,,
SP,11/15/2011,7,,,,,,,,
SP,11/15/2011,9,,,,,,,,
SP,11/15/2011,11,,,,,,,,
SP,11/15/2011,13,,,,,,,,
SP,11/15/2011,15,,,,,,,,
SP,11/15/2011,17,,,,,,,,
SP,1/12/2012,0,,,,,,,,
SP,1/12/2012,2,,,,,,,,
SP,1/12/2012,4,,,,,,,,
SP,1/12/2012,6,,,,,,,,
SP,1/12/2012,8,,,,,,,,
SP,1/12/2012,10,,,,,,,,
SP,1/12/2012,11,,,,,,,,
SP,1/12/2012,13,,,,,,,,
SP,1/12/2012,15,,,,,,,,
SP,1/12/2012,17,,,,,,,,
SP,2/21/2012,0,10.12,13.03,3.68,3.42,0.59,0,0,120
SP,2/21/2012,1,,,,,,,,
SP,2/21/2012,3,,,,,,,,
SP,2/21/2012,5,,,,,,,,
SP,2/21/2012,7,,,,,,,,
SP,2/21/2012,9,,,,,,,,
SP,2/21/2012,11,,,,,,,,
SP,2/21/2012,13,,,,,,,,
SP,2/21/2012,15,,,,,,,,
SP,2/21/2012,17,9.15,13.55,3.42,3.16,0.65,9.71,1.32,133
SP,4/2/2012,0,9.26,11.4,3.38,2.91,0.45,0.02,0,111
SP,4/2/2012,2,,,,,,,,
SP,4/2/2012,4,,,,,,,,
SP,4/2/2012,6,,,,,,,,
SP,4/2/2012,8,,,,,,,,
SP,4/2/2012,10,9.11,11.4,3.36,2.83,0.43,0.02,0,111
SP,4/2/2012,12,,,,,,,,
SP,4/2/2012,14,,,,,,,,
SP,4/2/2012,16,,,,,,,,
SP,4/2/2012,18,9.27,11.01,3.37,3,0.44,0.02,0,111
SP,4/17/2012,0,,,,,,,,
SP,4/17/2012,2,,,,,,,,
SP,4/17/2012,4,,,,,,,,
SP,4/17/2012,6,,,,,,,,
SP,4/17/2012,8,,,,,,,,
SP,4/17/2012,9,,,,,,,,
SP,4/17/2012,11,,,,,,,,
SP,4/17/2012,13,,,,,,,,
SP,4/17/2012,15,,,,,,,,
SP,4/17/2012,17,,,,,,,,
SP,5/2/2012,0,,,,,,,,
SP,5/2/2012,1,,,,,,,,
SP,5/2/2012,3,,,,,,,,
SP,5/2/2012,5,,,,,,,,
SP,5/2/2012,7,,,,,,,,
SP,5/2/2012,9,,,,,,,,
SP,5/2/2012,11,,,,,,,,
SP,5/2/2012,13,,,,,,,,
SP,5/2/2012,15,,,,,,,,
SP,5/2/2012,17,,,,,,,,
SP,5/16/2012,0,,,,,,,,
SP,5/16/2012,2,,,,,,,,
SP,5/16/2012,4,,,,,,,,
SP,5/16/2012,6,,,,,,,,
SP,5/16/2012,8,,,,,,,,
SP,5/16/2012,9,,,,,,,,
SP,5/16/2012,11,,,,,,,,
SP,5/16/2012,13,,,,,,,,
SP,5/16/2012,15,,,,,,,,
SP,5/16/2012,17,,,,,,,,
SP,5/31/2012,0,,,,,,,,
SP,5/31/2012,2,,,,,,,,
SP,5/31/2012,4,,,,,,,,
SP,5/31/2012,6,,,,,,,,
SP,5/31/2012,8,,,,,,,,
SP,5/31/2012,10,,,,,,,,
SP,5/31/2012,12,,,,,,,,
SP,5/31/2012,13,,,,,,,,
SP,5/31/2012,15,,,,,,,,
SP,5/31/2012,17,,,,,,,,
SP,6/14/2012,0,,,,,,,,
SP,6/14/2012,2,,,,,,,,
SP,6/14/2012,4,,,,,,,,
SP,6/14/2012,6,,,,,,,,
SP,6/14/2012,8,,,,,,,,
SP,6/14/2012,10,,,,,,,,
SP,6/14/2012,12,,,,,,,,
SP,6/14/2012,14,,,,,,,,
SP,6/14/2012,15,,,,,,,,
SP,6/14/2012,17,,,,,,,,
SP,6/27/2012,0,,,,,,,,
SP,6/27/2012,2,,,,,,,,
SP,6/27/2012,4,,,,,,,,
SP,6/27/2012,6,,,,,,,,
SP,6/27/2012,8,,,,,,,,
SP,6/27/2012,10,,,,,,,,
SP,6/27/2012,12,,,,,,,,
SP,6/27/2012,13,,,,,,,,
SP,6/27/2012,15,,,,,,,,
SP,6/27/2012,17,,,,,,,,
SP,7/12/2012,0,,,,,,,,
SP,7/12/2012,2,,,,,,,,
SP,7/12/2012,4,,,,,,,,
SP,7/12/2012,6,,,,,,,,
SP,7/12/2012,8,,,,,,,,
SP,7/12/2012,10,,,,,,,,
SP,7/12/2012,11,,,,,,,,
SP,7/12/2012,13,,,,,,,,
SP,7/12/2012,15,,,,,,,,
SP,7/12/2012,17,,,,,,,,
SP,7/25/2012,0,,,,,,,,
SP,7/25/2012,2,,,,,,,,
SP,7/25/2012,4,,,,,,,,
SP,7/25/2012,5,,,,,,,,
SP,7/25/2012,7,,,,,,,,
SP,7/25/2012,9,,,,,,,,
SP,7/25/2012,11,,,,,,,,
SP,7/25/2012,13,,,,,,,,
SP,7/25/2012,15,,,,,,,,
SP,7/25/2012,17,,,,,,,,
SP,8/9/2012,0,,,,,,,,
SP,8/9/2012,2,,,,,,,,
SP,8/9/2012,4,,,,,,,,
SP,8/9/2012,6,,,,,,,,
SP,8/9/2012,8,,,,,,,,
SP,8/9/2012,9,,,,,,,,
SP,8/9/2012,11,,,,,,,,
SP,8/9/2012,13,,,,,,,,
SP,8/9/2012,15,,,,,,,,
SP,8/9/2012,17,,,,,,,,
SP,8/23/2012,0,9.38,12.26,3.57,3.57,0.57,0.04,0,111
SP,8/23/2012,1,,,,,,,,
SP,8/23/2012,3,,,,,,,,
SP,8/23/2012,5,,,,,,,,
SP,8/23/2012,7,,,,,,,,
SP,8/23/2012,9,,,,,,,,
SP,8/23/2012,11,,,,,,,,
SP,8/23/2012,13,,,,,,,,
SP,8/23/2012,15,9.32,12.63,3.59,3.59,0.61,0.22,0.14,
SP,8/23/2012,17,,,,,,,,
SP,9/5/2012,0,,,,,,,,
SP,9/5/2012,2,,,,,,,,
SP,9/5/2012,4,,,,,,,,
SP,9/5/2012,6,,,,,,,,
SP,9/5/2012,8,,,,,,,,
SP,9/5/2012,9,,,,,,,,
SP,9/5/2012,11,,,,,,,,
SP,9/5/2012,13,,,,,,,,
SP,9/5/2012,15,,,,,,,,
SP,9/5/2012,17,,,,,,,,
SP,9/17/2012,0,,,,,,,,
SP,9/17/2012,2,,,,,,,,
SP,9/17/2012,4,,,,,,,,
SP,9/17/2012,6,,,,,,,,
SP,9/17/2012,8,,,,,,,,
SP,9/17/2012,10,,,,,,,,
SP,9/17/2012,12,,,,,,,,
SP,9/17/2012,13,,,,,,,,
SP,9/17/2012,15,,,,,,,,
SP,9/17/2012,17,,,,,,,,
SP,10/4/2012,0,,,,,,,,
SP,10/4/2012,2,,,,,,,,
SP,10/4/2012,4,,,,,,,,
SP,10/4/2012,6,,,,,,,,
SP,10/4/2012,8,,,,,,,,
SP,10/4/2012,10,,,,,,,,
SP,10/4/2012,12,,,,,,,,
SP,10/4/2012,14,,,,,,,,
SP,10/4/2012,16,,,,,,,,
SP,10/4/2012,18,,,,,,,,
SP,10/19/2012,0,,,,,,,,
SP,10/19/2012,2,,,,,,,,
SP,10/19/2012,4,,,,,,,,
SP,10/19/2012,6,,,,,,,,
SP,10/19/2012,8,,,,,,,,
SP,10/19/2012,10,,,,,,,,
SP,10/19/2012,12,,,,,,,,
SP,10/19/2012,14,,,,,,,,
SP,10/19/2012,16,,,,,,,,
SP,10/19/2012,17,,,,,,,,
SP,10/31/2012,1,,,,,,,,
SP,10/31/2012,3,,,,,,,,
SP,10/31/2012,5,,,,,,,,
SP,10/31/2012,7,,,,,,,,
SP,10/31/2012,9,,,,,,,,
SP,10/31/2012,11,,,,,,,,
SP,10/31/2012,13,,,,,,,,
SP,10/31/2012,15,,,,,,,,
SP,10/31/2012,17,,,,,,,,
SP,10/31/2012,18,,,,,,,,
SP,11/12/2012,1,,,,,,,,
SP,11/12/2012,3,,,,,,,,
SP,11/12/2012,5,,,,,,,,
SP,11/12/2012,7,,,,,,,,
SP,11/12/2012,9,,,,,,,,
SP,11/12/2012,10,9.74,11.3,3.37,1.67,0.56,0.05,0,112
SP,11/12/2012,12,,,,,,,,
SP,11/12/2012,14,,,,,,,,
SP,11/12/2012,16,,,,,,,,
SP,11/12/2012,18,9.57,11.15,3.35,1.59,0.55,0.05,0,112
SP,1/14/2013,1,,,,,,,,
SP,1/14/2013,3,,,,,,,,
SP,1/14/2013,5,,,,,,,,
SP,1/14/2013,7,,,,,,,,
SP,1/14/2013,9,,,,,,,,
SP,1/14/2013,11,,,,,,,,
SP,1/14/2013,13,,,,,,,,
SP,1/14/2013,15,,,,,,,,
SP,1/14/2013,17,,,,,,,,
SP,1/14/2013,18,,,,,,,,
SP,2/25/2013,1,,,,,,,,
SP,2/25/2013,3,,,,,,,,
SP,2/25/2013,5,,,,,,,,
SP,2/25/2013,7,,,,,,,,
SP,2/25/2013,9,,,,,,,,
SP,2/25/2013,11,,,,,,,,
SP,2/25/2013,13,,,,,,,,
SP,2/25/2013,15,,,,,,,,
SP,2/25/2013,17,,,,,,,,
SP,2/25/2013,18,10.04,14.97,4.03,3.46,0.91,16.24,0.7,151
SP,3/29/2013,1,,,,,,,,
SP,3/29/2013,3,,,,,,,,
SP,3/29/2013,5,,,,,,,,
SP,3/29/2013,7,,,,,,,,
SP,3/29/2013,9,,,,,,,,
SP,3/29/2013,11,,,,,,,,
SP,3/29/2013,13,,,,,,,,
SP,3/29/2013,15,,,,,,,,
SP,3/29/2013,17,,,,,,,,
SP,3/29/2013,18,,,,,,,,
SP,5/16/2013,0,9.9,12.04,3.35,3.48,0.69,0,0.01,110
SP,5/16/2013,2,,,,,,,,
SP,5/16/2013,4,,,,,,,,
SP,5/16/2013,6,,,,,,,,
SP,5/16/2013,8,,,,,,,,
SP,5/16/2013,10,9.89,12.13,3.33,3.45,0.67,0,0.01,110
SP,5/16/2013,12,,,,,,,,
SP,5/16/2013,14,,,,,,,,
SP,5/16/2013,16,,,,,,,,
SP,5/16/2013,18,10,11.77,3.34,3.46,0.68,0.01,0.02,111
SP,5/29/2013,1,,,,,,,,
SP,5/29/2013,3,,,,,,,,
SP,5/29/2013,5,,,,,,,,
SP,5/29/2013,7,,,,,,,,
SP,5/29/2013,9,,,,,,,,
SP,5/29/2013,11,,,,,,,,
SP,5/29/2013,13,,,,,,,,
SP,5/29/2013,15,,,,,,,,
SP,5/29/2013,17,,,,,,,,
SP,6/11/2013,0,,,,,,,,
SP,6/11/2013,2,,,,,,,,
SP,6/11/2013,4,,,,,,,,
SP,6/11/2013,5,,,,,,,,
SP,6/11/2013,7,,,,,,,,
SP,6/11/2013,9,,,,,,,,
SP,6/11/2013,11,,,,,,,,
SP,6/11/2013,13,,,,,,,,
SP,6/11/2013,15,,,,,,,,
SP,6/11/2013,17,,,,,,,,
SP,6/25/2013,0,,,,,,,,
SP,6/25/2013,2,,,,,,,,
SP,6/25/2013,4,,,,,,,,
SP,6/25/2013,6,,,,,,,,
SP,6/25/2013,8,,,,,,,,
SP,6/25/2013,9,,,,,,,,
SP,6/25/2013,11,,,,,,,,
SP,6/25/2013,13,,,,,,,,
SP,6/25/2013,15,,,,,,,,
SP,6/25/2013,17,,,,,,,,
SP,7/8/2013,0,,,,,,,,
SP,7/8/2013,2,,,,,,,,
SP,7/8/2013,4,,,,,,,,
SP,7/8/2013,6,,,,,,,,
SP,7/8/2013,8,,,,,,,,
SP,7/8/2013,10,,,,,,,,
SP,7/8/2013,11,,,,,,,,
SP,7/8/2013,13,,,,,,,,
SP,7/8/2013,15,,,,,,,,
SP,7/8/2013,17,,,,,,,,
SP,7/23/2013,0,,,,,,,,
SP,7/23/2013,2,,,,,,,,
SP,7/23/2013,4,,,,,,,,
SP,7/23/2013,6,,,,,,,,
SP,7/23/2013,8,,,,,,,,
SP,7/23/2013,10,,,,,,,,
SP,7/23/2013,12,,,,,,,,
SP,7/23/2013,14,,,,,,,,
SP,7/23/2013,16,,,,,,,,
SP,7/23/2013,18,,,,,,,,
SP,8/5/2013,1,,,,,,,,
SP,8/5/2013,3,,,,,,,,
SP,8/5/2013,5,9.59,11.29,3.26,3.46,0.68,0,0,
SP,8/5/2013,7,,,,,,,,
SP,8/5/2013,8,9.43,11.61,3.3,3.34,0.69,0,0,110
SP,8/5/2013,10,,,,,,,,
SP,8/5/2013,12,9.42,11.28,3.29,3.38,0.7,0,0,
SP,8/5/2013,14,,,,,,,,
SP,8/5/2013,16,9.44,11.81,3.37,3.4,0.73,0.21,0.23,
SP,8/5/2013,18,9.46,12.63,3.5,3.43,0.76,3.6,0.32,119
SP,8/21/2013,1,,,,,,,,
SP,8/21/2013,3,,,,,,,,
SP,8/21/2013,5,,,,,,,,
SP,8/21/2013,6,,,,,,,,
SP,8/21/2013,8,,,,,,,,
SP,8/21/2013,10,,,,,,,,
SP,8/21/2013,12,,,,,,,,
SP,8/21/2013,14,,,,,,,,
SP,8/21/2013,16,,,,,,,,
SP,8/21/2013,18,,,,,,,,
SP,9/4/2013,0,,,,,,,,
SP,9/4/2013,2,,,,,,,,
SP,9/4/2013,4,,,,,,,,
SP,9/4/2013,6,,,,,,,,
SP,9/4/2013,8,,,,,,,,
SP,9/4/2013,10,,,,,,,,
SP,9/4/2013,12,,,,,,,,
SP,9/4/2013,14,,,,,,,,
SP,9/4/2013,16,,,,,,,,
SP,9/4/2013,18,,,,,,,,
SP,9/16/2013,1,,,,,,,,
SP,9/16/2013,3,,,,,,,,
SP,9/16/2013,5,,,,,,,,
SP,9/16/2013,7,,,,,,,,
SP,9/16/2013,9,,,,,,,,
